COMMD2 Q86X83
COMMD3 Q9UBI1
COMMD5 Q9GZQ3
COMMD6 Q7Z4G1
COMMD8 Q9NX08
COMP P49747
COMT P21964
COPA P53621
COPB2 P35606
COPE O14579
COPG1 Q9Y678
COPG2 Q9UBF2
COPRS Q9NQ92
COQ10A Q96MF6
COQ10B Q9H8M1
COQ2 Q96H96
COQ3 Q9NZJ6
COQ4 Q9Y3A0
COQ5 Q5HYK3
COQ6 Q9Y2Z9
COQ7 Q99807
COQ8A Q8NI60
COQ8B Q96D53
CORIN Q9Y5Q5
CORO1A P31146
CORO1B Q9BR76
CORO2A Q92828
CORO2B Q9UQ03
CORO7 P57737
COX10 Q12887
COX11 Q9Y6N1
COX14 Q96I36
COX15 Q7KZN9
COX20 Q5RI15
COX4I1 P13073
COX4I2 Q96KJ9
COX5A P20674
COX6A2 Q02221
COX6B1 P14854
COX7A2 P14406
COX7B2 Q8TF08
CP P00450
CPA1 P15085
CPA2 P48052
CPA3 P15088
CPA4 Q9UI42
CPA5 Q8WXQ8
CPA6 Q8N4T0
CPAMD8 Q8IZJ3
CPB1 P15086
CPB2 Q96IY4
CPD O75976
CPE P16870
CPEB1 Q9BZB8
CPEB3 Q8NE35
CPED1 A4D0V7
CPLANE1 Q9H799
CPLANE2 Q9BU20
CPLX1 O14810
CPM P14384
CPN1 P15169
CPN2 P22792
CPNE1 Q99829
CPNE3 O75131
CPNE5 Q9HCH3
CPNE7 Q9UBL6
CPO Q8IVL8
CPOX P36551
CPPED1 Q9BRF8
CPQ Q9Y646
CPS1 P31327
CPSF1 Q10570
CPSF3 Q9UKF6
CPT1A P50416
CPT1B Q92523
CPT1C Q8TCG5
CPT2 P23786
CPVL Q9H3G5
CPXCR1 Q8N123
CPXM2 Q8N436
CPZ Q66K79
CR1 P17927
CR1L Q2VPA4
CR2 P20023
CRACD Q6ZU35
CRACDL Q6NV74
CRACR2A Q9BSW2
CRACR2B Q8N4Y2
CRADD P78560
CRAT P43155
CRB1 P82279
CRB2 Q5IJ48
CRBN Q96SW2
CRCT1 Q9UGL9
CREB1 P16220
CREB3L1 Q96BA8
CREB3L2 Q70SY1
CREB3L4 Q8TEY5
CREBBP Q92793
CREBRF Q8IUR6
CREG2 Q8IUH2
CRELD1 Q96HD1
CRELD2 Q6UXH1
CREM Q03060
CRH P06850
CRHR2 Q13324
CRIM1 Q9NZV1
CRIPAK Q8N1N5
CRIPT Q9P021
CRISP2 P16562
CRISP3 P54108
CRISPLD1 Q9H336
CRISPLD2 Q9H0B8
CRLF1 O75462
CRLF3 Q8IUI8
CRMP1 Q14194
CRNKL1 Q9BZJ0
CRNN Q9UBG3
CROCC Q5TZA2
CROT Q9UKG9
CRPPA A4D126
CRTAC1 Q9NQ79
CRTAM O95727
CRTAP O75718
CRTC1 Q6UUV9
CRTC2 Q53ET0
CRTC3 Q6UUV7
CRX O43186
CRYAA P02489
CRYAB P02511
CRYBA2 P53672
CRYBA4 P53673
CRYBB1 P53674
CRYBB2 P43320
CRYBB3 P26998
CRYBG1 Q9Y4K1
CRYBG2 Q8N1P7
CRYBG3 Q68DQ2
CRYGA P11844
CRYGB P07316
CRYGC P07315
CRYGD P07320
CRYGS P22914
CRYM Q14894
CRYZ Q08257
CRYZL1 O95825
CSAG1 Q6PB30
CSE1L P55060
CSF1 P09603
CSF1R P07333
CSF2 P04141
CSF2RA P15509
CSF2RB P32927
CSF3 P09919
CSF3R Q99062
CSGALNACT1Q8TDX6 VAR_055647
CSGALNACT2Q8N6G5 VAR_048715
CSHL1 Q14406
CSK P41240
CSKMT A8MUP2
CSMD1 Q96PZ7
CSMD2 Q7Z408
CSMD3 Q7Z407
CSN1S1 P47710
CSN3 P07498
CSNK1A1 P48729
CSNK1A1L Q8N752
CSNK1D P48730
CSNK1E P49674
CSNK1G1 Q9HCP0
CSNK1G2 P78368
CSNK2A1 P68400
CSNK2A2 P19784
CSNK2A3 Q8NEV1
CSNK2B P67870
CSPG4 Q6UVK1
CSPG5 O95196
CSPP1 Q1MSJ5
CSRNP1 Q96S65
CSRNP2 Q9H175
CSRNP3 Q8WYN3
CSRP1 P21291
CSRP3 P50461
CST1 P01037
CST3 P01034
CST4 P01036
CST5 P28325
CST8 O60676
CST9 Q5W186
CST9L Q9H4G1
CSTA P01040
CSTB P04080
CSTL1 Q9H114
CT45A3 Q8NHU0
CTAG2 O75638
CTAGE1 Q96RT6
CTBP1 Q13363
CTBS Q01459
CTC1 Q2NKJ3
CTCF P49711
CTCFL Q8NI51
CTDNEP1 O95476
CTDP1 Q9Y5B0
CTDSP1 Q9GZU7
CTDSPL O15194
CTDSPL2 Q05D32
CTF1 Q16619
CTH P32929
CTHRC1 Q96CG8
CTIF O43310
CTLA4 P16410
CTNNA1 P35221
CTNNA3 Q9UI47
CTNNAL1 Q9UBT7
CTNNB1 P35222
CTNNBL1 Q8WYA6
CTNND1 O60716
CTNND2 Q9UQB3
CTNS O60931
CTPS1 P17812
CTRB1 P17538
CTRB2 Q6GPI1
CTRC Q99895
CTRL P40313
CTSA P10619
CTSB P07858
CTSC P53634
CTSD P07339
CTSE P14091
CTSF Q9UBX1
CTSG P08311
CTSH P09668
CTSK P43235
CTSL3P Q5NE16
CTSS P25774
CTSW P56202
CTSZ Q9UBR2
CTTNBP2 Q8WZ74
CTTNBP2NL Q9P2B4
CTU1 Q7Z7A3
CTU2 Q2VPK5
CTXN3 Q4LDR2
CUBN O60494
CUEDC1 Q9NWM3
CUL2 Q13617
CUL3 Q13618
CUL4A Q13619
CUL4B Q13620
CUL7 Q14999
CUL9 Q8IWT3
CUSTOS Q96C57
CUTC Q9NTM9
CUX1 Q13948
CUX2 O14529
CUZD1 Q86UP6
CWC22 Q9HCG8
CWC27 Q6UX04
CWF19L1 Q69YN2
CWF19L2 Q2TBE0
CWH43 Q9H720
CX3CL1 P78423
CX3CR1 P49238
CXADR P78310
CXCL11 O14625
CXCL16 Q9H2A7
CXCL3 P19876
CXCR1 P25024
CXCR2 P25025
CXCR3 P49682
CXCR5 P32302
CXCR6 O00574
CXorf1 O96002
CXorf38 Q8TB03
CXorf58 Q96LI9
CXorf65 A6NEN9
CXorf66 Q5JRM2
CYB561 P49447
CYB5A P00167
CYB5D1 Q6P9G0
CYB5D2 Q8WUJ1
CYB5R1 Q9UHQ9
CYB5R2 Q6BCY4
CYB5R3 P00387
CYB5R4 Q7L1T6
CYB5RL Q6IPT4
CYBA P13498
CYBB P04839
CYBRD1 Q53TN4
CYC1 P08574
CYCS P99999
CYFIP1 Q7L576
CYFIP2 Q96F07
CYLC1 P35663
CYLC2 Q14093
CYLD Q9NQC7
CYP11A1 P05108
CYP11B1 P15538
CYP11B2 P19099
CYP17A1 P05093
CYP19A1 P11511
CYP1A1 P04798
CYP1A2 P05177
CYP1B1 Q16678
CYP20A1 Q6UW02
CYP21A2 P08686
CYP24A1 Q07973
CYP26B1 Q9NR63
CYP26C1 Q6V0L0
CYP27A1 Q02318
CYP27B1 O15528
CYP27C1 Q4G0S4
CYP2A13 Q16696
CYP2A6 P11509
CYP2A7 P20853
CYP2B6 P20813
CYP2C18 P33260
CYP2C19 P33261
CYP2C8 P10632
CYP2C9 P11712
CYP2D6 P10635
CYP2D7 A0A087X1C5
CYP2E1 P05181
CYP2F1 P24903
CYP2J2 P51589
CYP2R1 Q6VVX0
CYP2S1 Q96SQ9
CYP2U1 Q7Z449
CYP2W1 Q8TAV3
CYP39A1 Q9NYL5
CYP3A4 P08684
CYP3A43 Q9HB55
CYP3A5 P20815
CYP3A7 P24462
CYP4A11 Q02928
CYP4A22 Q5TCH4
CYP4B1 P13584
CYP4F11 Q9HBI6
CYP4F12 Q9HCS2
CYP4F2 P78329
CYP4F22 Q6NT55
CYP4F3 Q08477
CYP4F8 P98187
CYP4V2 Q6ZWL3
CYP4Z1 Q86W10
CYP51A1 Q16850
CYP7A1 P22680
CYP7B1 O75881
CYP8B1 Q9UNU6
CYREN Q9BWK5
CYRIB Q9NUQ9
CYSTM1 Q9H1C7
CYTH4 Q9UIA0
CYTIP O60759
CYTL1 Q9NRR1
CYYR1 Q96J86
D2HGDH Q8N465
DAAM2 Q86T65
DAB1 O75553
DAB2 P98082
DAB2IP Q5VWQ8
DACT1 Q9NYF0
DACT2 Q5SW24
DAD1 P61803
DAG1 Q14118
DAGLA Q9Y4D2
DAGLB Q8NCG7
DALRD3 Q5D0E6
DAOA P59103
DAP3 P51398
DAPK1 P53355
DAPK2 Q9UIK4
DAPK3 O43293
DAPL1 A0PJW8
DARS1 P14868
DARS2 Q6PI48
DAW1 Q8N136
DAZAP1 Q96EP5
DAZAP2 Q15038
DAZL Q92904
DBF4 Q9UBU7
DBH P09172
DBI P07108
DBN1 Q16643
DBT P11182
DBX2 Q6ZNG2
DCAF1 Q9Y4B6
DCAF11 Q8TEB1
DCAF12 Q5T6F0
DCAF12L1 Q5VU92
DCAF12L2 Q5VW00
DCAF13 Q9NV06
DCAF16 Q9NXF7
DCAF17 Q5H9S7
DCAF4 Q8WV16
DCAF6 Q58WW2
DCAF8 Q5TAQ9
DCAF8L1 A6NGE4
DCAF8L2 P0C7V8
DCAKD Q8WVC6
DCANP1 Q8TF63
DCBLD2 Q96PD2
DCC P43146
DCDC1 M0R2J8
DCDC2 Q9UHG0
DCHS1 Q96JQ0
DCLK1 O15075
DCLK2 Q8N568
DCLK3 Q9C098
DCLRE1A Q6PJP8
DCLRE1B Q9H816
DCLRE1C Q96SD1
DCN P07585
DCP1B Q8IZD4
DCP2 Q8IU60
DCPS Q96C86
DCST1 Q5T197
DCSTAMP Q9H295
DCTN1 Q14203
DCTN4 Q9UJW0
DCUN1D3 Q8IWE4
DCX O43602
DDB1 Q16531
DDB2 Q92466
DDC P20711
DDHD2 O94830
DDI1 Q8WTU0
DDIAS Q8IXT1
DDIT3 P35638
DDIT4L Q96D03
DDN O94850
DDO Q99489
DDOST P39656
DDR1 Q08345
DDR2 Q16832
DDRGK1 Q96HY6
DDX10 Q13206
DDX11 Q96FC9
DDX18 Q9NVP1
DDX19B Q9UMR2
DDX20 Q9UHI6
DDX21 Q9NR30
DDX24 Q9GZR7
DDX27 Q96GQ7
DDX28 Q9NUL7
DDX31 Q9H8H2
DDX39A O00148
DDX3X O00571
DDX4 Q9NQI0
DDX41 Q9UJV9
DDX43 Q9NXZ2
DDX46 Q7L014
DDX47 Q9H0S4
DDX49 Q9Y6V7
DDX5 P17844
DDX51 Q8N8A6
DDX52 Q9Y2R4
DDX53 Q86TM3
DDX54 Q8TDD1
DDX55 Q8NHQ9
DDX58 O95786
DDX59 Q5T1V6
DDX6 P26196
DDX60 Q8IY21
DDX60L Q5H9U9
DEAF1 O75398
DECR1 Q16698
DEF6 Q9H4E7
DEF8 Q6ZN54
DEFA4 P12838
DEFA5 Q01523
DEFB1 P60022
DEFB104A Q8WTQ1
DEFB108B Q8NET1
DEFB116 Q30KQ4
DEFB118 Q96PH6
DEFB125 Q8N687
DEFB127 Q9H1M4
DEFB128 Q7Z7B8
DEFB129 Q9H1M3
DEGS1 O15121
DEGS2 Q6QHC5
DEK P35659
DELE1 Q14154
DELEC1 Q9P2X7
DENND1B Q6P3S1
DENND1C Q8IV53
DENND2A Q9ULE3
DENND2B P78524
DENND2C Q68D51
DENND2D Q9H6A0
DENND3 A2RUS2
DENND4A Q7Z401
DENND4C Q5VZ89
DENND5A Q6IQ26
DENND5B Q6ZUT9
DEPDC1 Q5TB30
DEPDC1B Q8WUY9
DEPDC4 Q8N2C3
DEPDC5 O75140
DEPDC7 Q96QD5
DEPP1 Q9NTK1
DEPTOR Q8TB45
DERL1 Q9BUN8
DERL3 Q96Q80
DES P17661
DEUP1 Q05D60
DFFB O76075
DGAT2 Q96PD7
DGCR2 P98153
DGCR6 Q14129
DGCR6L Q9BY27
DGCR8 Q8WYQ5
DGKA P23743
DGKB Q9Y6T7
DGKE P52429
DGKG P49619
DGKH Q86XP1
DGKI O75912
DGKK Q5KSL6
DGKQ P52824
DGKZ Q13574
DGLUCY Q7Z3D6
DGUOK Q16854
DHCR24 Q15392
DHCR7 Q9UBM7
DHDDS Q86SQ9
DHDH Q9UQ10
DHFR P00374
DHFR2 Q86XF0
DHH O43323
DHODH Q02127
DHPS P49366
DHRS1 Q96LJ7
DHRS13 Q6UX07
DHRS2 Q13268
DHRS3 O75911
DHRS4 Q9BTZ2
DHRS4L2 Q6PKH6
DHRS7 Q9Y394
DHRS7C A6NNS2
DHRS9 Q9BPW9
DHRSX Q8N5I4
DHTKD1 Q96HY7
DHX16 O60231
DHX29 Q7Z478
DHX30 Q7L2E3
DHX32 Q7L7V1
DHX33 Q9H6R0
DHX34 Q14147
DHX35 Q9H5Z1
DHX36 Q9H2U1
DHX37 Q8IY37
DHX38 Q92620
DHX57 Q6P158
DHX58 Q96C10
DHX8 Q14562
DHX9 Q08211
DIABLO Q9NR28
DIAPH1 O60610
DIAPH2 O60879
DIAPH3 Q9NSV4
DICER1 Q9UPY3
DIDO1 Q9BTC0
DIO2 Q92813
DIP2A Q14689
DIP2B Q9P265
DIP2C Q9Y2E4
DIPK1B Q5VUD6
DIPK2B Q9H7Y0
DIRC1 Q969H9
DIS3 Q9Y2L1
DIS3L Q8TF46
DIS3L2 Q8IYB7
DISC1 Q9NRI5
DISP1 Q96F81
DISP2 A7MBM2
DISP3 Q9P2K9
DIXDC1 Q155Q3
DKC1 O60832
DKK2 Q9UBU2
DKK3 Q9UBP4
DKKL1 Q9UK85
DLAT P10515
DLC1 Q96QB1
DLD P09622
DLEC1 Q9Y238
DLEU7 Q6UYE1
DLG1 Q12959
DLG3 Q92796
DLG5 Q8TDM6
DLGAP1 O14490
DLGAP2 Q9P1A6
DLGAP3 O95886
DLGAP4 Q9Y2H0
DLGAP5 Q15398
DLK1 P80370
DLK2 Q6UY11
DLL1 O00548
DLL3 Q9NYJ7
DLL4 Q9NR61
DLST P36957
DLX1 P56177
DLX5 P56178
DMAC1 Q96GE9
DMAC2 Q9NW81
DMAC2L Q99766
DMBT1 Q9UGM3
DMBX1 Q8NFW5
DMC1 Q14565
DMD P11532
DMGDH Q9UI17
DMKN Q6E0U4
DMP1 Q13316
DMPK Q09013
DMRT1 Q9Y5R6
DMRT2 Q9Y5R5
DMRT3 Q9NQL9
DMRTA1 Q5VZB9
DMTF1 Q9Y222
DMXL1 Q9Y485
DMXL2 Q8TDJ6
DNA2 P51530
DNAAF1 Q8NEP3
DNAAF10 Q96MX6
DNAAF11 Q86X45
DNAAF2 Q9NVR5
DNAAF3 Q8N9W5
DNAAF4 Q8WXU2
DNAAF5 Q86Y56
DNAAF6 Q9NQM4
DNAAF8 Q8IYS4
DNAAF9 Q5TEA3
DNAH1 Q9P2D7
DNAH10 Q8IVF4
DNAH11 Q96DT5
DNAH12 Q6ZR08
DNAH14 Q0VDD8
DNAH17 Q9UFH2
DNAH2 Q9P225
DNAH3 Q8TD57
DNAH5 Q8TE73
DNAH6 Q9C0G6
DNAH7 Q8WXX0
DNAH8 Q96JB1
DNAH9 Q9NYC9
DNAI1 Q9UI46
DNAI2 Q9GZS0
DNAI3 Q8IWG1
DNAI4 Q5VTH9
DNAI7 Q6TDU7
DNAJA3 Q96EY1
DNAJA4 Q8WW22
DNAJB11 Q9UBS4
DNAJB12 Q9NXW2
DNAJB13 P59910
DNAJB2 P25686
DNAJB3 Q8WWF6
DNAJB6 O75190
DNAJB7 Q7Z6W7
DNAJB8 Q8NHS0
DNAJB9 Q9UBS3
DNAJC10 Q8IXB1
DNAJC11 Q9NVH1
DNAJC12 Q9UKB3
DNAJC13 O75165
DNAJC15 Q9Y5T4
DNAJC21 Q5F1R6
DNAJC24 Q6P3W2
DNAJC30 Q96LL9
DNAJC5 Q9H3Z4
DNAJC5G Q8N7S2
DNAJC6 O75061
DNAL1 Q4LDG9
DNALI1 O14645
DNASE1 P24855
DNASE1L1 P49184
DNASE1L3 Q13609
DNASE2 O00115
DNASE2B Q8WZ79
DNER Q8NFT8
DNHD1 Q96M86
DNLZ Q5SXM8
DNM1 Q05193
DNM1L O00429
DNM1P46 Q6ZS02
DNM2 P50570
DNMBP Q6XZF7
DNMT1 P26358
DNMT3A Q9Y6K1
DNMT3B Q9UBC3
DNMT3L Q9UJW3
DNTT P04053
DNTTIP1 Q9H147
DNTTIP2 Q5QJE6
DOC2A Q14183
DOC2B Q14184
DOCK1 Q14185
DOCK11 Q5JSL3
DOCK2 Q92608
DOCK3 Q8IZD9
DOCK4 Q8N1I0
DOCK5 Q9H7D0
DOCK6 Q96HP0
DOCK7 Q96N67
DOCK8 Q8NF50
DOCK8-AS1 Q5T8R8
DOCK9 Q9BZ29
DOK2 O60496
DOK3 Q7L591
DOK7 Q18PE1
DOLK Q9UPQ8
DONSON Q9NYP3
DOP1A Q5JWR5
DOP1B Q9Y3R5
DOT1L Q8TEK3
DPAGT1 Q9H3H5
DPCD Q9BVM2
DPEP1 P16444
DPEP2 Q9H4A9
DPF1 Q92782
DPF2 Q92785
DPF3 Q92784
DPH1 Q9BZG8
DPH6 Q7L8W6
DPH7 Q9BTV6
DPM1 O60762
DPM2 O94777
DPM3 Q9P2X0
DPP10 Q8N608
DPP3 Q9NY33
DPP4 P27487
DPP6 P42658
DPP7 Q9UHL4
DPPA2 Q7Z7J5
DPPA3 Q6W0C5
DPPA4 Q7L190
DPT Q07507
DPY19L1 Q2PZI1
DPY19L2 Q6NUT2
DPY19L2P2 Q6ZN68
DPY19L3 Q6ZPD9
DPYD Q12882
DPYS Q14117
DPYSL2 Q16555
DPYSL3 Q14195
DR1 Q01658
DRAM2 Q6UX65
DRAXIN Q8NBI3
DRC1 Q96MC2
DRC3 Q9H069
DRC7 Q8IY82
DRD1 P21728
DRD2 P14416
DRD3 P35462
DRD4 P21917
DRD5 P21918
DRG2 P55039
DRICH1 Q6PGQ1
DROSHA Q9NRR4
DRP2 Q13474
DSC1 Q08554
DSC2 Q02487
DSC3 Q14574
DSCAM O60469
DSCAML1 Q8TD84
DSCC1 Q9BVC3
DSCR9 P59020
DSE Q9UL01
DSEL Q8IZU8
DSG1 Q02413
DSG2 Q14126
DSG3 P32926
DSG4 Q86SJ6
DSP P15924
DSPP Q9NZW4
DST Q03001
DSTN P60981
DSTYK Q6XUX3
DTD2 Q96FN9
DTHD1 Q6ZMT9
DTL Q9NZJ0
DTNA Q9Y4J8
DTNB O60941
DTNBP1 Q96EV8
DTWD1 Q8N5C7
DTX2 Q86UW9
DTX3L Q8TDB6
DUOX1 Q9NRD9
DUOX2 Q9NRD8
DUOXA1 Q1HG43
DUOXA2 Q1HG44
DUS3L Q96G46
DUS4L O95620
DUSP1 P28562
DUSP12 Q9UNI6
DUSP13 Q6B8I1
DUSP16 Q9BY84
DUSP19 Q8WTR2
DUSP21 Q9H596
DUSP22 Q9NRW4
DUSP23 Q9BVJ7
DUSP29 Q68J44
DUSP5 Q16690
DUSP6 Q16828
DUSP7 Q16829
DUT P33316
DUX5 Q96PT3
DVL2 O14641
DVL3 Q92997
DXO O77932
DYDC2 Q96IM9
DYM Q7RTS9
DYNAP Q8N1N2
DYNC1H1 Q14204
DYNC1I1 O14576
DYNC1I2 Q13409
DYNC1LI1 Q9Y6G9
DYNC2H1 Q8NCM8
DYNC2I1 Q8WVS4
DYNC2I2 Q96EX3
DYNC2LI1 Q8TCX1
DYNLRB1 Q9NP97
DYNLRB2 Q8TF09
DYNLT2 Q8IZS6
DYNLT5 Q8N7M0
DYRK1A Q13627
DYRK1B Q9Y463
DYRK2 Q92630
DYRK3 O43781
DYRK4 Q9NR20
DYSF O75923
DYTN A2CJ06
DZIP1 Q86YF9
DZIP1L Q8IYY4
E2F1 Q01094
E2F2 Q14209
E2F3 O00716
E2F4 Q16254
E2F5 Q15329
E2F7 Q96AV8
E2F8 A0AVK6
E4F1 Q66K89
EAPP Q56P03
EARS2 Q5JPH6
EBF2 Q9HAK2
EBF3 Q9H4W6
EBI3 Q14213
EBNA1BP2 Q99848
EBP Q15125
ECD O95905
ECE1 P42892
ECE2 P0DPD6
ECEL1 O95672
ECH1 Q13011
ECHDC2 Q86YB7
ECHDC3 Q96DC8
ECHS1 P30084
ECI2 O75521
ECM1 Q16610
ECM2 O94769
ECPAS Q5VYK3
ECRG4 Q9H1Z8
ECSIT Q9BQ95
ECT2 Q9H8V3
ECT2L Q008S8
EDA Q92838
EDA2R Q9HAV5
EDAR Q9UNE0
EDARADD Q8WWZ3
EDC3 Q96F86
EDDM3A Q14507
EDDM3B P56851
EDEM2 Q9BV94
EDEM3 Q9BZQ6
EDN1 P05305
EDN2 P20800
EDN3 P14138
EDNRA P25101
EDNRB P24530
EDRF1 Q3B7T1
EEA1 Q15075
EED O75530
EEF1A2 Q05639
EEF1AKMT1 Q8WVE0
EEF1AKMT2 Q5JPI9
EEF1AKMT3 Q96AZ1
EEF1AKMT4 P0DPD7
EEF1AKNMT Q8N6R0
EEF2 P13639
EEF2K O00418
EEF2KMT Q96G04
EEFSEC P57772
EEPD1 Q7L9B9
EFCAB11 Q9BUY7
EFCAB12 Q6NXP0
EFCAB13 Q8IY85
EFCAB14 O75071
EFCAB3 Q8N7B9
EFCAB5 A4FU69
EFCAB6 Q5THR3
EFCAB7 A8K855
EFCC1 Q9HA90
EFEMP1 Q12805
EFEMP2 O95967
EFHB Q8N7U6
EFHC1 Q5JVL4
EFHC2 Q5JST6
EFHD1 Q9BUP0
EFL1 Q7Z2Z2
EFNA1 P20827
EFNA3 P52797
EFNA5 P52803
EFNB1 P98172
EFNB3 Q15768
EFR3A Q14156
EFS O43281
EFTUD2 Q15029
EGF P01133
EGFEM1P Q0D2K5
EGFL6 Q8IUX8
EGFL7 Q9UHF1
EGFL8 Q99944
EGFLAM Q63HQ2
EGFR P00533
EGLN1 Q9GZT9
EGLN3 Q9H6Z9
EGR1 P18146
EGR2 P11161
EHBP1 Q8NDI1
EHBP1L1 Q8N3D4
EHD2 Q9NZN4
EHD4 Q9H223
EHF Q9NZC4
EHHADH Q08426
EHMT1 Q9H9B1
EHMT2 Q96KQ7
EI24 O14681
EID2 Q8N6I1
EIF1 P41567
EIF1AD Q8N9N8
EIF2A Q9BY44
EIF2AK1 Q9BQI3
EIF2AK2 P19525
EIF2AK3 Q9NZJ5
EIF2AK4 Q9P2K8
EIF2B1 Q14232
EIF2B2 P49770
EIF2B3 Q9NR50
EIF2B4 Q9UI10
EIF2B5 Q13144
EIF2D P41214
EIF2S2 P20042
EIF2S3 P41091
EIF3A Q14152
EIF3B P55884
EIF3D O15371
EIF3E P60228
EIF3F O00303
EIF3J O75822
EIF3M Q7L2H7
EIF4A2 Q14240
EIF4A3 P38919
EIF4B P23588
EIF4E1B A6NMX2
EIF4G1 Q04637
EIF4G2 P78344
EIF4G3 O43432
EIF5 P55010
EIF5A2 Q9GZV4
EIF5B O60841
ELAC1 Q9H777
ELAC2 Q9BQ52
ELANE P08246
ELAPOR1 Q6UXG2
ELAPOR2 A8MWY0
ELAVL4 P26378
ELF1 P32519
ELF3 P78545
ELK1 P19419
ELK3 P41970
ELL P55199
ELL2 O00472
ELL3 Q9HB65
ELMO1 Q92556
ELMO2 Q96JJ3
ELMO3 Q96BJ8
ELMOD3 Q96FG2
ELN P15502
ELOA Q14241
ELOA2 Q8IYF1
ELOA3DP A6NLF2
ELOA3P Q8NG57
ELOVL1 Q9BW60
ELOVL2 Q9NXB9
ELOVL4 Q9GZR5
ELOVL5 Q9NYP7
ELP1 O95163
ELP2 Q6IA86
ELP4 Q96EB1
ELP5 Q8TE02
ELSPBP1 Q96BH3
EMC1 Q8N766
EMC4 Q5J8M3
EMC9 Q9Y3B6
EMD P50402
EME1 Q96AY2
EMG1 Q92979
EMID1 Q96A84
EMILIN1 Q9Y6C2
EMILIN2 Q9BXX0
EMILIN3 Q9NT22
EML1 O00423
EML2 O95834
EML3 Q32P44
EML4 Q9HC35
EML5 Q05BV3
EMP1 P54849
EMP2 P54851
EMP3 P54852
EN2 P19622
ENAM Q9NRM1
ENC1 O14682
ENDOD1 O94919
ENDOG Q14249
ENDOV Q8N8Q3
ENG P17813
ENGASE Q8NFI3
ENO1 P06733
ENO2 P09104
ENO3 P13929
ENOSF1 Q7L5Y1
ENOX1 Q8TC92
ENOX2 Q16206
ENPEP Q07075
ENPP1 P22413
ENPP2 Q13822
ENPP3 O14638
ENPP4 Q9Y6X5
ENPP5 Q9UJA9
ENPP6 Q6UWR7
ENPP7 Q6UWV6
ENTHD1 Q8IYW4
ENTPD1 P49961
ENTPD2 Q9Y5L3
ENTPD3 O75355
ENTPD4 Q9Y227
ENTPD5 O75356
ENTPD6 O75354
ENTPD7 Q9NQZ7
ENTPD8 Q5MY95
ENTR1 Q96C92
EOGT Q5NDL2
EOMES O95936
EP300 Q09472
EP400 Q96L91
EPAS1 Q99814
EPB41 P11171
EPB41L1 Q9H4G0
EPB41L2 O43491
EPB41L3 Q9Y2J2
EPB41L4A Q9HCS5
EPB41L4B Q9H329
EPB41L5 Q9HCM4
EPB42 P16452
EPC1 Q9H2F5
EPCAM P16422
EPG5 Q9HCE0
EPHA1 P21709
EPHA10 Q5JZY3
EPHA2 P29317
EPHA3 P29320
EPHA4 P54764
EPHA5 P54756
EPHA6 Q9UF33
EPHA7 Q15375
EPHA8 P29322
EPHB1 P54762
EPHB2 P29323
EPHB3 P54753
EPHB4 P54760
EPHB6 O15197
EPHX1 P07099
EPHX2 P34913
EPHX4 Q8IUS5
EPM2A O95278
EPM2AIP1 Q7L775
EPN2 O95208
EPN3 Q9H201
EPO P01588
EPOR P19235
EPPIN O95925
EPPK1 P58107
EPRS1 P07814
EPS15 P42566
EPS8 Q12929
EPS8L1 Q8TE68
EPS8L3 Q8TE67
EPX P11678
EPYC Q99645
EQTN Q9NQ60
ERAL1 O75616
ERAP1 Q9NZ08
ERAP2 Q6P179
ERBB2 P04626
ERBB3 P21860
ERBB4 Q15303
ERBIN Q96RT1
ERC1 Q8IUD2
ERC2 O15083
ERCC1 P07992
ERCC2 P18074
ERCC3 P19447
ERCC4 Q92889
ERCC5 P28715
ERCC6 P0DP91
ERCC6L2 Q5T890
ERCC8 Q13216
EREG O14944
ERF P50548
ERGIC1 Q969X5
ERGIC3 Q9Y282
ERI1 Q8IV48
ERI2 A8K979
ERICH1 Q86X53
ERICH3 Q5RHP9
ERICH5 Q6P6B1
ERICH6 Q7L0X2
ERICH6B Q5W0A0
ERLEC1 Q96DZ1
ERLIN1 O75477
ERLIN2 O94905
ERMAP Q96PL5
ERMARD Q5T6L9
ERMP1 Q7Z2K6
ERN1 O75460
ERN2 Q76MJ5
ERO1B Q86YB8
ERP27 Q96DN0
ERRFI1 Q9UJM3
ERV3-1 Q14264
ERVK-18 O42043
ERVW-1 Q9UQF0
ESAM Q96AP7
ESCO1 Q5FWF5
ESCO2 Q56NI9
ESD P10768
ESF1 Q9H501
ESPL1 Q14674
ESPN B1AK53
ESPNL Q6ZVH7
ESR1 P03372
ESR2 Q92731
ESRP1 Q6NXG1
ESRP2 Q9H6T0
ESRRB O95718
ESRRG P62508
ESS2 Q96DF8
ESX1 Q8N693
ESYT1 Q9BSJ8
ESYT2 A0FGR8
ESYT3 A0FGR9
ETAA1 Q9NY74
ETFA P13804
ETFB P38117
ETFDH Q16134
ETHE1 O95571
ETNK2 Q9NVF9
ETNPPL Q8TBG4
ETV1 P50549
ETV2 O00321
ETV3L Q6ZN32
ETV4 P43268
ETV5 P41161
ETV6 P41212
ETV7 Q9Y603
EURL Q9NYK6
EVA1A Q9H8M9
EVC P57679
EVC2 Q86UK5
EVI2B P34910
EVI5 O60447
EVL Q9UI08
EVPL Q92817
EVPLL A8MZ36
EXD1 Q8NHP7
EXD2 Q9NVH0
EXD3 Q8N9H8
EXO1 Q9UQ84
